content,label
Rất không đáng tiền Rất không đáng tiền,1
"Chất lượng sản phẩm kém form áo nhỏ,không giống hình,chất vải nỉ mỏng,mịn",1
Vải ok,5
Chất lượng sản phẩm tuyệt vời 👍,5
Áo thun phông cổ tròn vải dày,4
I Love Jenny 💋,5
Mã giảm giá k nhập được nên hơi hụt hẫng,3
Đóng gói bị rất lồi cả bỉm ra ngoài,2
Đóng gói sản phẩm rất đẹp và chắc chắn,5
Ko đúng với size áo thông thường đâu. ..,2
Áo giống hình nhưng chất vải là phi bóng,4
Hộp màu bị méo và hơi rách,3
Quá thất vọng..,1
Rất đẹp luôn hê hê,5
Nếu có thể sẽ mua tiếp 1 nữa,5
Giá tiền phù hợp với chất lượng,4
Hàng chất đẹp,5
"váy chất mát, mặc thích lắm ạ",5
Vải đẹp đường may cũng rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt,5
Mình đánh giá 1 sao vì trước khi gửi hàng shop không kiểm tra sản phẩm :>,1
Đóng gói xấu,2
Mong được đổi,2
"Chất vải đẹp, dáng khá đẹp",5
3 Shop phục vụ rất kém,3
Chất lượng sản phẩm tuyệt vời,5
Cho cô chủ 5* vì rất chu đáo với khách hàng lại còn có quà nữa,5
"Rất đáng tiền,sản phẩm shop rẻ mà đẹp nữa chứ",5
Đóng gói sản phẩm rất đẹp và chắc chắn,5
"Chất lượng sản phẩm tuyệt vời : áo không dày không mỏng, mặc mát, giống hình 90%, form nhỏ _ eo < 65cm, < 50kg mặc vừa",5
Áo quá mỏng lun 😂😂,3
Áo màu này ở ngoài màu đậm hơn k đẹp,3
Với giá tiền như vậy thì chất lượng vậy là chấp nhận được,4
"Quan chat cai dui va mong wa,size cua shop chat hon kich co nguoi mac",2
Đóng gói sản phẩm rất đẹp và chắc chắn,4
Shop phục vụ khá tốt Chất lượng sản phẩm tuyệt vời,4
Chất lượng oke lắm,4
Vải mỏng mà mịn đóg gói tạm được,4
Nhưng hơi thất vọng,2
Tất cả điều ok trừ Áo hai dây là kh ưng xíu nào!,3
Mặc rất thích và thoải mái,5
Nhìn như cũ,2
Chỉ sợ ko vừa nhưng cuối cùng lại vừa xinh :),5
Thất vọng,1
Rất đáng tiền.Ở ngoài đẹp hơn trên hình luôn 😘😘😘,5
Màu trùng nhau nhiều qá,3
Ủng hộ hết tiền luôn hehe,5
"Cạnh của kính ko dk mượt cho lắm, bảo fulll màn nhưng vẫn bị thiếu tí",2
Hàng này chất vải k được tốt giặt đã phai ra rồi cái màu cam đất k được đẹp,2
Áo mới mà dính mực.nói chung Tiền nào của đó Chất lượng sản phẩm tạm được,2
"Rất đẹp, to, nhưng mà đường chỉ có vài chỗ đứt nhưng cũng không ảnh hưởng gì lắm",4
Hang ok,4
Đáng tiền mua nha :))),5
Rát ưng luôn ạ ❤️,5
Rất đáng tiền,5
"Thời gian giao hàng rất nhanh, Đóng gói sản phẩm chắc chắn nhưng không đẹp, miệng tách men không đều, ủng hộ shop thì cho 5 sao",3
Vải minh đẹp lắm ạ❤️ e ủng hộ shop dài dài nè :)),4
Chất mỏng dùng cũng tạm được 😅😅,4
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,5
Trả lời tư vẫn cũng nhiệt tình nữa :)),3
Treo đầu Dê bán thịt chó!!!,1
Mọi người nên mua ạ.🤩🤩,4
Rất xinh,5
Mình mua hanfu với sườn xám còn được tặng quà nè,5
Bóng dùng khá tốt,4
Với mức giá vậy thì quần này tốt lắm,3
Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được Thời gian giao hàng chậm,3
Tôi thấy tốt,4
Mình đã nhận được hàng và khá là ưng ý,4
Chất vải áo ok nhưng vải quần k giống chất vải ảo nên mình xin đổi lại lấy bộ khác .shop rất vui ve tư vấn nhiệt tình cho shop 5sao vì phục vụ tốt,4
"Khung ảnh đẹp, chắn chắn, để hình vào cùng là siêu yêu luôn 😍😍😍, chủ shop nhiệt tình dễ thương, mặc dù đêm khuya vẫn nhiệt tình tư vấn, sẽ ủng hộ shop dài dài 😍",5
Đáng tiền,4
Đóng gói sản phẩm rất đẹp và chắc chắn. rat tủyet,5
"mua hang o shop nhieu lan, nhung lan nay la thay that vong, vi giao k dung màu, minh dat 1xanh navy, 2 mau da, 1 mau trang, shop het mau xanh va trang, thi phai nt cho minh biet, de minh thay doi ao khac chu, dang nay k noi gi, ma tu y giao nhu vay, trong khi minh da de lai chu y rat ro rang",1
Vs tôi đánh giá 4 sao cho shop vậy,3
Còn nhiều keo và đường viết bạc,2
Sẽ ủng hộ shop dài dài,5
Giày bé rất iu,5
Túi đẹp nhưng hơi bé xíu,3
"Quần mát, mặc thoải mái như ko mặc",4
Vai mong,2
Nhưng trừ điểm vì giày adidas mà lót giày logo nike :)),3
Shop cần nâng chất lượng vải lên thì sẽ ủng shop dài dài,4
Quần hơi xấu,3
Chất lượng sản phẩm được hợp giá tiền,5
Rất đáng tiền,5
Thời gian giao hàng rất nhanh,5
"Không như những shop khác mình từng mua , bên họ làm hư đồ mình , nói đổi lại mà k thấy đâu",2
Đóng gói sản phẩm rất đẹp và chắc chắn,3
Hàng đẹp nhưng bị lỗi về chốt gài k gài được,4
Và dài mình 53 kg nhưng vẫn rộng,2
"Áo hơi bự chút nhưng xinh ạ, 😁",4
Mã nạp nhanh,4
Shop lần sau giao hàng cần để nguyên bao bì vỏ hộp nhe,3
đổi qa cục này qá êm..,4
Shop nhiệt tình,5
"Shop giao hàng nhanh, nhưng mà chỉ thừa nhiều, ngắn quá, và hơi mỏng hơn kỳ vọng nữa hic",3
"Chất lượng sản phẩm tuyệt vời Rất đáng tiền,giặt rất nhanh khô nữa",4
"Đóng gói sản phẩm rất đẹp và chắc chắn, hàng k đẹp",2
Chủ shop có tâm nhứt HMT luôn é,4
"Đòng gói cẩn thận, tư vấn dễ thương",4
"Áo ko dài như mô tả, chất vải thì cũng ok",3
Shop phục vụ tốt,4
"Tay áo không dài như hình nhưng cũng khá xinh, chất liệu vải mềm mịn",4
Cảm ơn shop nhé,5
Mua hai cai nhung chi sai duoc mot cai that vong Va,1
Nói chung là hàng ok lắm,5
"Cái này mặc với quần dày, tối màu thôi nhé, các bạn mặc áo dài, quần trắng, mỏng đừng bon chen 😂",3
"Áo đẹp,chất thun mát,cắt may rất cẩn thận",4
Trông rất xấu,1
Không nên mua,1
"Hàng đẹp giống y như hình ảnh, chất lượng khá tốt, sẽ tiếp tục ủng hộ shop ^^",5
Mua cùng 1 loại nhưng cái áo này loại khác,3
Áo rất nhăn,2
Hàng hok như hình cho lắm,1
Rất đẹp 😍,5
E chẳng biết nói j,3
Shop giao còn thiếu 2 bộ lót giày cho mình nhé,2
Trước giờ mình mặc rất thích,4
Chất lượng sản phẩm tuyệt vời,5
"Sản phẩm rất tuyệt, giao hàng nhanh, đóng gói cực đẹp",5
Đặt màu xang đen gửi màu đen,3
Vải kug ok mà k thích mặc bó sát,4
Tư vấn tốt,4
Chất lượng sản phẩm tuyệt vời,5
"size áo không chuẩn, size 38 mà như kiểu 36, mặc rất chật, thất vọng khi nhận",1
Hàng đẹp và giá cả hợp lý.,5
Đèn sáng tốt,5
Điểm 10 cho sự phục vụ của shop,5
"Luc đầu chưa tin lắm, Chủ shop tu vấn rat nhiệt tình,bĩm xài thích lắm, bé rat thoải mái..",4
Cảm ơn shop,3
Shop lựa size cho khách hàng quá chuẩn ạ,5
"Mọi ng nên nhắn tin hỏi shop tư vấn, mìn ngại đổi nên ok luôn!",4
Áo rất cute chất vải tuyệt vời cám ơn ạ 😍,5
"Đóng gói sản phẩm kém, mở ra mà tem đã bị thế rồi",2
Đóng gói sản phẩm rất đẹp và chắc chắn,4
Sim tốt mà phục vụ cũng tốt :)),5
Chất lượng sản phẩm kém😑,1
Tương đối ổn,4
Còn quá nhiều chỉ thừa,2
Bán đồ như giẻ .,1
Chất lượng tốt,5
"Áo đẹp,chất ổn😍😍",4
Đóng gói sản phẩm bằng túi ni lông mỏng nên khi cắt bị cắt vào áo,3
Giống như hình 😘😘,5
Shop bảo là có thể đổi khi không vừa size bây giờ nhạn đc hàng thì bảo là không đổi đc,1
San phẩm đẹp,4
Với giá tiền thì chất lượng ở mức Hài lòng,4
"Thời gian giao hàng nhanh, màu áo không giống như trong hình",3
Rat hai long ve sp Đóng gói sản phẩm rất đẹp và chắc chắn,5
Đóng gói sản phẩm rất đẹp và chắc chắn 😊,5
"Đây là một sản phẩm rất hữu ích, chất lượng tốt so với giá bán, Đóng gói sản phẩm rất đẹp và chắc chắn, Rất đáng tiền",5
Đáng tiền,4
Thời gian giao hàng rất nhanh Rất đáng tiền Chất lượng sản phẩm tuyệt vời,5
Minh cao 1m55 đắp vừa.tháo mền ra còn gối nằm vẫn OK,4
Áo phai màu và đứt chỉ,2
Ai còn phân vân thì mua ngay đi này🤗🤗🤗,4
Về sửa cũng Ok. 3sao vì bị bẩn chút ngay chỗ áo ngực giặt ko sạch Chất lượng sản phẩm tạm được,3
Có màu khác nữa thì đẹp,3
"Đóng gói san Đóng gói sản phẩm Không đẹp một điều tồi tệ Là giao hàng không Đủ còn thiếu một hàng mà shop lại Lấy đủ tiền ,không có hàng thì shop bảo không có đi",2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh,5
Chưa sử dụng thử nhưng vẫn cho shop 5* vì đóng gói rất chắc chắn,5
Hết sức ưng ý,5
Ok,3
"Chất lượng sản phẩm rất kém, Áo thân bên to nhỏ, ko đều, nẹp Áo may nhăn nhúm, vải rất xấu, mua 3bộ chỉ 1bộ tạm ổn với giá tiền!!",1
Nhưng áo dày đc,4
Áo tuyệt vời,5
Tuy k đúng hàng nhưng cũng phải đủ chứ,1
"Dép rất đẹp y hình, điểm trừ bé tẹo là hơi bẩn xí ở phần nơ nhưng không sao mình vẫn ưng ý lắm",4
Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,5
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt,5
good,4
"Size s mặc hơi bị chật vai, tay",3
"Túi dày dặn, chắc chắn nhưng trừ 1* vì đã note trong lưu ý là cho màu xanh nhưng shop gửi màu đỏ mà ko confirm lại trước cho khách",4
"Đẹp nhưng đế hơi cứng, đi lâu dễ đau chân",3
Tiền nào của náy,3
Ko trả lời câu hơi của khách,1
"Chỉ có đường chỗ phần nẹp ở eo may không đều nhau lắm, có xíu vết dơ cỡ 1cm sau áo",3
Chất lượng sản phẩm tuyệt vời Mỗi tội hơi dài tí,4
Chất oki,3
Màu thiên về cam chứ không hồng như ảnh,2
Cho shop 100 điểm 👍👍👍,5
"Đã nhận được hàng, thời gian giao hàng nhanh",4
Mình 1m63 52kg mà mặc quần ôm lắm ngồi xuống là rách luôn,3
Đặt theo tư vấn size M nhưng eo rộng so với mình,3
Thời gian giao hàng tạm được,3
"Chủ shop nhiệt tình, áo k ưng í lắm, gặp phải ông shiper k ra gì :))",2
Chất vải bao mịn đẹp.😗 Rất rất rất ưng ý ❤❤,5
Hai long,4
Phí tiền,1
Bạn nào dùng chơi thì mua vẫn ok,3
Mỗi tội size S bé nhất rồi mà vẫn rộng,3
Hơn bé,3
Mặc rất OK,4
"Tuy nhiên chất lượng hàng không đạt yêu cầu, vải xấu, đường may k đẹp, chỉ thừa và lỗi nhiều, màu in bị lem, áo bị ố màu",2
Hài lòng với sp,4
Đúng kiểu ullzang hàn quốc sang chảnh nên mình thíc lắm.ahihi,5
Chất lượng sảnphẩm tot tiep tuc phat huy nhe shop,5
Màu hơi khác với hình nhưng thái độ phục vụ của shop ok,3
Chất lượng sản phẩm tạm được,4
Chất liệu vải rất tốt shop dễ thương lắm ạh ^^,5
Kích hoạt thành công,3
Shop lại giao lyly,3
Áo đẹp mềm nhưng hơi hôi keo Đóng gói sản phẩm rất đẹp và chắc chắn,3
Hàng đẹp y hình,5
Shop cứ bán HÀNG Y HÌNH thế này thì sẽ ủng hộ nhiều,4
Chất lượng áo quá tốt so với giá tiền,5
"Có điều, áo hơi nhiều bụi vải 1 tí",3
Tặng shop 5 sao,5
Giao đúng màu ạ,3
Vải cực kì mịn,4
"Mẫu dep, nhung vai kg dep",3
Không như hình đăng,2
Màu siêu yêu,5
Nên sửa lại cách phục vụ,1
Quần chỉ k dc chắc chắn,2
Áo này ai eo con kiến mặc siêu đẹp,3
Chất lượng sản phẩm tuyệt vời,5
Sẽ ủng hộ nữa,5
"Rất đẹp,tuyệt vời",5
Tiền nào của đó thôi ak,3
"Chất vải và đường may quá kém, chưa mặc đã bung hết ra",1
Giày hơi lỗi tý @ đóng gói tốt giao hàng nhanh và a ship hàng vui tính k bt đọc tên giày =)),4
"Gói hàng siêu cẩn thận, giao hàng nhanh, chất lượng sản phẩm tốt",5
Đầm rất đẹp,5
hàng chất lượng yêu shop nhiều,5
"balo nhỏ hơn nhiều so vs số đo trong phần giới thiệu sp, vải mềm, dễ thấm nước, vải quá mềm và mỏng khiến balo ko đứng đc, khá thất vọng khi nhận đc sp",1
Ngăn hơi nhỏ,3
Ngon,5
"màu sắc đẹp,chất vải nóng",3
Mình mua đến lần thứ N,5
Mỏng hơn cái ở nhà,2
Mua lần 2,3
Đặt mẫu bé trai size 5 thì giao 1 bộ của bé gái.1 bộ size 4,2
Sp đep giao hang nhanh,5
Phuc vu tot,5
"Áo đẹp, giá hợp lí",4
"Cha Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt, Rất đáng tiền",5
Đóng gói sản phẩm tồi như của vất đi,1
Chất vãi dày đáng tiền,4
Gửi thiếu hàng áo thì vải quá xấu,1
Vừa in,3
Sản phẩm đúng như mô tả .rất đẹp .giao hàng nhanh .👍,5
<3,3
"Shop này rất ưng ý, lần thứ 1 mua đồ ưng quay lại lần 2 mua tiếp và còn có nhiều lần nữa sẽ mua đồ của shop",5
Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,5
Thankss shop nhiều nha,5
Người bán nói chuyện rất dể thuong,4
Áo len rất to,3
K lượng kém Đóng gói sản phẩm kém Không đáng tiền,1
Ai 46kg do xuống thì mặc rộng,4
Shop phục vụ rất tốt ạ ❤️,5
Áo siêu đẹp ❤️,5
Hộp pin k vừa pin,3
Đặt màu đen gửi màu da,3
Áo quá đẹp so với giá,5
Chất lượng áo tạm được,3
"dáng k đẹp, ống quần cổ chân quá to",1
"Hàng rất đẹp, chất nhẹ, rất mát",5
"Hàng giống hình, bề măt túi hoi cứng",4
Hàng xuất nên rộng lắm,3
Chất rất đẹp,4
"Chất lượng sản phẩm tuyệt vời, uống ngon",5
Sản phẩm rất đẹp mặc rất vừa vặn,5
Shop phục vụ kém,1
Nói chung ok,3
"Mua hàng shop nhiều lần rồi, lúc nào cũng hài lòng",4
áoo đẹp vải ok,4
Sai mẫu áo,2
Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Rất đáng tiền,5
"Áo len dầy lắm a, dạo này Sài Gòn đang nắng không biết khi nào mới mặc được ạ.",5
Còn tính năng khác cần thời gian thể nghiệm,4
"Chất lượng sản phẩm tuyệt vời,được tặng thêm đôi tất nữa,yêu shop,mọi người mua đi,váy mạc lên xinh lắm",5
Sp hơi gião ko tốt lắm chắc giặt nó sẽ dài ra mất,2
Chất lượng sản phẩm tạm được,3
"Chất vải đẹp, lên dáng chuẩn",5
Giao sai màu 😂😂😂,3
Thank shop nha,5
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,5
Chất lượng sản phẩm tốt Shop phục vụ khá tốt Đáng đồng tiền,5
Hàng chấp nhận dc so với giá,4
Tính ra chả đươck khuyến mãi gì cả,3
vải hơi thô,3
Chát vải đẹp và phải chăng,4
Eo hơi rộng nhưng vẫn cho 5 sao vì đẹp :(((❤️,4
Len rất mịn và mềm,5
"Chất vải dày dặn, không phải loại mỏng đâu ạ, nói chung xứng đáng đồng tiền bát gạo, còn được shop tặng quà nữa, sẽ ủng hộ dài",5
Rất ưng ý luôn ạ,5
chất đẹp mỗi tội chiều dài hơi ngắn,4
"- Vải mỏng, kéo 1 phát là dãn",1
Thiếu một món hàng. 1 charm đuôi cá ;),2
Mình chưa bàn đến chất lượng nhưng shop giao sai yêu cầu,2
"Chất lượng sản phẩm tốt, vải hơi mỏng",4
Bên trong xấu,1
Chất lượng sản phẩm rất kém🔩,1
Chất lượng sản phẩm tuyệt vời- Thời gian giao hàng rất nhanh,5
"Áo không có 2 túi ngay bụng,quần thì không túi, lưng quần nên có sợi dây cột để co giãn",2
Màu đẹp nhưng vải hơi mỏng,4
